123.538171	47.986566
123.449096	47.985684
123.338398	47.995521
123.300537	47.986816
123.301498	47.96201
123.2603	47.931193
123.211016	47.891988
123.199546	47.861513
123.243611	47.817934
123.269842	47.796189
123.274823	47.776945
123.254136	47.765668
123.233458	47.754386
123.208567	47.743049
123.2099	47.709974
123.207126	47.67409
123.201145	47.613346
123.197937	47.588487
123.212335	47.544544
123.21333	47.519737
123.1555	47.494181
123.143808	47.471966
123.153002	47.452782
123.150167	47.419651
123.151189	47.394844
123.147791	47.375495
123.119597	47.347544
123.053151	47.332849
123.041656	47.307867
123.034715	47.274673
123.060645	47.25573
123.061705	47.230923
123.062883	47.20336
123.059529	47.184007
123.031364	47.15879
123.015384	47.142014
122.991191	47.122359
123.009082	47.095037
122.997418	47.075562
123.014691	47.06202
123.052551	47.054282
123.082068	47.046418
123.107296	47.041246
123.120594	47.022118
123.12972	47.002934
123.088671	46.988589
123.059538	46.988186
123.014837	46.96273
123.016152	46.932409
123.017824	46.893819
122.993621	46.87692
122.944277	46.865158
122.915462	46.859206
122.875592	46.822733
122.87334	46.781323
122.878622	46.75658
122.888541	46.720876
122.897699	46.70171
122.904082	46.652158
122.909461	46.624656
122.910827	46.594335
122.928583	46.567023
122.971448	46.531808
122.997164	46.51012
122.974225	46.468407
122.943205	46.423807
122.944547	46.393484
122.9454	46.374187
122.946982	46.338351
122.952672	46.302576
122.957749	46.280585
122.927771	46.307716
122.894024	46.326504
122.87011	46.309578
122.841216	46.311876
122.844311	46.333994
122.872716	46.342721
122.879941	46.364903
122.879065	46.384199
122.85773	46.400413
122.824543	46.405399
122.818886	46.438409
122.797513	46.454612
122.751528	46.467642
122.710581	46.46143
122.69916	46.441923
122.70104	46.403335
122.702381	46.375772
122.686867	46.356192
122.65519	46.330808
122.669015	46.300706
122.6627	46.261973
122.664463	46.22614
122.718736	46.207773
122.761063	46.180904
122.774662	46.153544
122.768158	46.117572
122.74028	46.100549
122.704366	46.080622
122.663577	46.07715
122.606287	46.076123
122.569459	46.075448
122.575226	46.042447
122.527004	46.024994
122.508562	45.986018
122.506332	45.950109
122.495373	45.925068
122.481064	45.886166
122.44276	45.838515
122.403933	45.801876
122.365008	45.76798
122.370416	45.743257
122.338029	45.739835
122.294208	45.722368
122.225406	45.715384
122.189925	45.695296
122.192912	45.642934
122.230071	45.632704
122.259868	45.608509
122.249701	45.57242
122.247496	45.539261
122.282504	45.493097
122.316553	45.463459
122.313861	45.438569
122.295149	45.410582
122.275847	45.393617
122.253435	45.360025
122.209623	45.348038
122.169238	45.347149
122.112702	45.34588
122.080397	45.345142
122.052457	45.338977
122.005163	45.318552
121.983273	45.279396
121.951678	45.2676
121.961079	45.245748
121.876095	45.249192
121.830545	45.267373
121.794608	45.260942
121.747473	45.240411
121.696165	45.22251
121.669775	45.19421
121.675606	45.166766
121.732306	45.162739
121.741418	45.146416
121.726925	45.121199
121.67885	45.117172
121.63462	45.115989
121.554394	45.111039
121.479909	45.081353
121.434378	45.041412
121.434573	44.980693
121.455559	44.909528
121.447344	44.854087
121.402203	44.81138
121.339976	44.784711
121.259818	44.729859
121.197142	44.711378
121.154254	44.696242
121.131539	44.678966
121.117425	44.653675
121.138787	44.635025
121.185854	44.592325
121.222302	44.585168
121.274473	44.581237
121.26032	44.555963
121.220512	44.554747
121.183882	44.564658
121.13387	44.593461
121.061144	44.604952
121.023203	44.631334
120.994255	44.644194
120.947699	44.626098
120.914192	44.594616
120.872115	44.571116
120.862119	44.545931
120.843526	44.528735
120.846127	44.495693
120.903711	44.47279
120.97714	44.450382
121.034837	44.424658
121.038772	44.37233
121.000556	44.351762
120.989912	44.334848
120.981993	44.282132
120.984709	44.24633
120.983673	44.207644
120.945161	44.192566
120.895657	44.166062
120.899053	44.122001
120.897649	44.088822
120.842589	44.084193
120.832251	44.064513
120.887716	44.063639
121.019202	44.051438
121.138802	44.038711
121.215751	44.068722
121.300294	44.104431
121.378931	44.112295
121.455129	44.09795
121.50309	44.091039
121.524306	44.069554
121.522368	44.039133
121.531057	43.967602
121.560279	43.943576
121.512342	43.892537
121.50794	43.839959
121.504457	43.773603
121.508467	43.712982
121.568965	43.689838
121.638141	43.653097
121.721881	43.633266
121.859949	43.623046
121.925949	43.635743
121.977892	43.620455
122.022443	43.596685
122.074172	43.58411
122.088562	43.537519
122.048	43.492396
122.008447	43.43072
122.008649	43.35895
122.008535	43.292694
122.063885	43.211198
122.09529	43.137401
122.111612	43.123979
122.115115	43.060566
122.1059	43.016181
122.080414	42.985215
122.047351	42.951303
122.010292	42.920044
121.984735	42.891815
121.962598	42.871946
121.917407	42.848737
121.891115	42.834271
121.873709	42.8007
121.844722	42.766828
121.835087	42.733449
121.785354	42.723873
121.723712	42.719479
121.717504	42.694463
121.718683	42.675168
121.793018	42.66057
121.866025	42.667979
121.912985	42.658124
121.964734	42.631803
122.026927	42.625037
122.080936	42.626327
122.110441	42.651869
122.156756	42.652943
122.211819	42.634869
122.273847	42.630728
122.326736	42.653962
122.37869	42.696477
122.4971	42.726512
122.583779	42.77514
122.659235	42.817972
122.700059	42.857367
122.729804	42.885507
122.778839	42.916738
122.831922	42.945256
122.935275	42.98009
123.080083	42.951969
123.18577	42.928649
123.29745	42.952228
123.447844	42.981674
123.55601	42.999437
123.691587	43.011842
123.730106	43.023239
123.764363	43.048383
123.786444	43.092727
123.796959	43.134209
123.819323	43.17027
123.838193	43.1925
123.92764	43.198713
124.045097	43.174685
124.189294	43.169992
124.196669	43.189342
124.228115	43.1757
124.290364	43.178738
124.333726	43.151322
124.395955	43.154302
124.462175	43.151742
124.53591	43.165712
124.539413	43.190549
124.546644	43.226428
124.576988	43.281659
124.619854	43.284481
124.678363	43.284542
124.744163	43.325953
124.794491	43.361813
124.817587	43.392149
124.868184	43.411423
124.883598	43.433476
124.906792	43.461033
124.918346	43.480327
124.925865	43.513417
124.933518	43.532715
124.972564	43.54644
124.999895	43.557419
125.023233	43.579433
125.124999	43.601217
125.230756	43.622893
125.313002	43.661134
125.324711	43.685898
125.411069	43.688192
125.438518	43.734916
125.438499	43.765253
125.450274	43.806549
125.505359	43.842049
125.529004	43.874983
125.532971	43.902534
125.548762	43.927244
125.600007	43.932388
125.643361	43.932055
125.690695	43.942704
125.722311	43.961741
125.746021	43.972566
125.789429	43.977692
125.848603	43.979893
125.872399	43.998963
125.872399	43.998963
125.880482	44.026457
125.892602	44.064939
125.896856	44.106257
125.920762	44.130828
125.996105	44.15484
126.083612	44.200715
126.119605	44.233371
126.135828	44.266259
126.112488	44.305142
126.056921	44.300285
126.061229	44.333321
126.073776	44.393831
126.038259	44.4163
126.030699	44.454986
126.035009	44.488023
126.102811	44.503769
126.162145	44.475469
126.23788	44.488278
126.293957	44.515092
126.357569	44.511444
126.377151	44.491865
126.403812	44.419799
126.402734	44.35365
126.37832	44.315408
126.286929	44.302903
126.274458	44.261717
126.274036	44.231396
126.309471	44.217128
126.385069	44.240874
126.488454	44.264145
126.527912	44.255262
126.588111	44.295652
126.62818	44.317048
126.703495	44.315773
126.759908	44.356134
126.815819	44.371666
126.828499	44.404512
126.857546	44.456348
126.878356	44.494549
126.959002	44.537103
127.027598	44.571572
127.068244	44.601064
127.113551	44.652493
127.130537	44.687966
127.14543	44.786874
127.150491	44.822596
127.180308	44.882591
127.256931	44.900202
127.328229	44.876543
127.380316	44.878094
127.47679	44.889579
127.529895	44.918595
127.567346	44.956246
127.565604	45.016918
127.530541	45.045348
127.483107	45.065802
127.430849	45.064305
127.399607	45.089849
127.388799	45.12593
127.390037	45.161727
127.415313	45.194201
127.411968	45.213571
127.36492	45.250504
127.36165	45.272628
127.325867	45.287235
127.300047	45.238219
127.282951	45.208291
127.261762	45.175696
127.221116	45.162819
127.188783	45.158015
127.152518	45.156042
127.123966	45.14287
127.106584	45.099139
127.066502	45.10273
127.030819	45.119999
127.011113	45.134179
126.999591	45.153704
127.032457	45.177844
127.045785	45.22167
127.078387	45.234777
127.059616	45.282019
127.045325	45.345704
127.009643	45.36848
126.990159	45.393677
126.995126	45.426651
127.036318	45.453375
127.102142	45.490592
127.107854	45.545591
127.113499	45.597835
127.073722	45.623475
127.041615	45.635164
127.090268	45.634153
127.115016	45.64741
127.124486	45.691304
127.125339	45.718845
127.178297	45.723215
127.210779	45.722503
127.262915	45.702049
127.303875	45.712142
127.32861	45.722596
127.361087	45.721841
127.397523	45.718227
127.392775	45.699049
127.461549	45.691888
127.510334	45.693449
127.55175	45.714464
127.556554	45.733633
127.604612	45.715882
127.623694	45.685081
127.67337	45.708594
127.690843	45.738447
127.763554	45.728245
127.790779	45.699953
127.883079	45.675364
127.924237	45.687983
127.914182	45.735109
127.934973	45.745541
128.004092	45.746309
128.056847	45.744764
128.069944	45.763663
128.071134	45.788426
128.048343	45.822164
128.033396	45.850156
128.002812	45.89238
128.012251	45.919658
128.030503	45.960454
128.05747	46.01201
128.056056	46.067157
128.033022	46.098145
127.980839	46.118953
127.908051	46.137568
127.837823	46.123001
127.780607	46.12457
127.707035	46.126546
127.65764	46.119579
127.624716	46.114923
127.591576	46.10475
127.547165	46.119653
127.498108	46.120874
127.474313	46.140748
127.42268	46.183336
127.45258	46.21568
127.457826	46.245863
127.405269	46.266421
127.360874	46.286763
127.299355	46.288193
127.270549	46.286096
127.246506	46.303174
127.218808	46.334107
127.211433	46.359072
127.191633	46.381556
127.196572	46.406248
127.20563	46.430849
127.23087	46.44682
127.327165	46.491467
127.327165	46.491467
127.340416	46.515958
127.378605	46.545369
127.424452	46.55805
127.486591	46.5648
127.537151	46.591095
127.558326	46.604338
127.590865	46.592488
127.610907	46.578196
127.656014	46.571515
127.713827	46.572742
127.731997	46.610831
127.728717	46.630206
127.773234	46.609717
127.83458	46.59701
127.859821	46.607328
127.861093	46.634845
127.875133	46.67027
127.882222	46.733442
127.910105	46.710611
127.953685	46.67079
128.007876	46.680237
128.034143	46.709772
128.043912	46.739791
128.045837	46.778306
127.984481	46.793883
127.985694	46.818645
128.07701	46.82146
128.073848	46.840841
128.079666	46.873728
128.122509	46.899988
128.145671	46.94612
128.16014	46.984249
128.203703	47.021475
128.263497	47.049908
128.264854	47.07466
128.237252	47.103079
128.221808	47.125603
128.197286	47.134631
128.122657	47.142431
128.081028	47.143687
128.01122	47.165046
128.021359	47.200564
128.014134	47.222817
127.962247	47.271169
127.925896	47.297013
127.900172	47.283971
127.894664	47.256576
127.893335	47.229062
127.893335	47.229062
127.773891	47.26545
127.749473	47.27989
127.746554	47.307521
127.797326	47.319911
127.802792	47.347312
127.795717	47.375058
127.771513	47.395008
127.724981	47.385249
127.698888	47.363907
127.652516	47.356869
127.610695	47.35796
127.578057	47.378087
127.570859	47.405823
127.57262	47.447107
127.603854	47.490387
127.605887	47.537173
127.594236	47.655948
127.552409	47.662529
127.507286	47.69122
127.516634	47.713027
127.522127	47.743196
127.523178	47.767966
127.498809	47.790619
127.465183	47.794209
127.525754	47.828515
127.57808	47.865755
127.583631	47.895919
127.595732	47.97826
127.594551	48.047168
127.597004	48.102206
127.556872	48.155585
127.550553	48.205337
127.506757	48.275322
127.486179	48.292367
127.452573	48.304221
127.401339	48.302717
127.345626	48.295786
127.298876	48.29964
127.269907	48.322353
127.262019	48.339065
127.233221	48.367275
127.225943	48.400501
127.21376	48.417308
127.159762	48.459842
127.135017	48.485182
127.092448	48.491616
127.024576	48.509588
126.978058	48.527084
126.89681	48.531479
126.856913	48.488179
126.796939	48.486577
126.762476	48.478959
126.715269	48.474319
126.646978	48.481055
126.621455	48.487013
