-110.333310000000	75.5001220000000	54	76.2264020000000	-42.0954020000000	219571	2.29706000000000	110.144000000000	36.3899990000000	0.0608000010000000	-1.69836000000000	12.9990000000000	13	1.98000000000000	1	2	3	2135.04000000000	3879.25000000000	622.950000000000	1764.58000000000	2048.46000000000	30.5040980000000	174.119960000000	0.111330190000000	0.00560973970000000
-111.333310000000	75.5001220000000	57.5000000000000	71.4031980000000	-42.2949980000000	237790	2.27785990000000	114.979000000000	36.3899990000000	0.0608000010000000	-13.7007000000000	12.9990000000000	13	1.98000000000000	1	2	3	2135.04000000000	3879.25000000000	622.950000000000	1764.58000000000	2048.46000000000	30.5040980000000	172.641020000000	0.112841880000000	0.00560973970000000
-113.333310000000	74.5001220000000	56	-151.248000000000	-26.9821000000000	245314	2.28220250000000	119.232000000000	38.8499980000000	0.0383000000000000	17.4319990000000	13	13	1.98000000000000	1	2	3	2063.41000000000	3853.50000000000	704.730000000000	1708.09000000000	2056.02000000000	30.4384630000000	190.084150000000	0.0954990700000000	5.16602830000000
-95.3333130000000	74.5001220000000	118.167000000000	-74.8433000000000	-30.2311990000000	183278	2.11801500000000	123.305000000000	35.2799990000000	0.0342999990000000	-64.8132020000000	13	12	1.98000000000000	1	2	3	2567.14000000000	4110.06000000000	167.550000000000	2071.42000000000	1872.02000000000	34.6770820000000	177.415940000000	0.0501421350000000	2.16644350000000
-121.333310000000	74.5001220000000	46.5308990000000	139.422000000000	-31.7430000000000	242293	2.74049760000000	114.767000000000	34.7599980000000	0.00590000000000000	10.6483000000000	10	9.50000000000000	1.01000000000000	1	2	3	1913.82000000000	3817.14000000000	893.780000000000	1585.16000000000	2057.43000000000	25.7001950000000	179.624310000000	0.137001140000000	4.99969480000000
-91.3333130000000	73.5001220000000	35	198.671010000000	-28.8785000000000	195690	2.16012000000000	125.693000000000	40.8200000000000	0.0678000000000000	-166.434010000000	12.0010000000000	12.5000000000000	1.01000000000000	1	2	3	2652.72000000000	4110.25000000000	69.8100000000000	2163.25000000000	1922.91000000000	35.9235300000000	179.718520000000	0.0163060960000000	4.08336790000000
-99.3333130000000	73.5001220000000	43.2221980000000	126.679000000000	-33.2197990000000	210620	2.20699450000000	106.004000000000	39	0.0484000000000000	-9999	11.9980000000000	12.5000000000000	1.01000000000000	1	2	3	2416.94000000000	3947.23000000000	301.970000000000	1981.83000000000	2022.87000000000	32.0390390000000	193.114080000000	0.0499037420000000	4.08349020000000
-117.333310000000	73.5001220000000	48	167.725010000000	-31.8651010000000	267943	2.56842680000000	125.913000000000	41	0.0303000010000000	-149.130000000000	12.0030000000000	12.5000000000000	1.01000000000000	1	2	3	1897.84000000000	3718.80000000000	864.660000000000	1587.78000000000	2168.65000000000	26.8793600000000	194.008920000000	0.0793261310000000	4.28344130000000
-123.333310000000	73.5001220000000	71.4259030000000	50.6525990000000	-37.6152000000000	225520	2.79437260000000	130.375000000000	34.8100010000000	-0.0270000010000000	-2.60937000000000	9.99700000000000	9.50000000000000	1.01000000000000	1	2	3	1858.71000000000	3811.99000000000	972.820000000000	1533.75000000000	2056.76000000000	24.0104140000000	178.519870000000	0.145757510000000	2.25007930000000
-120.333310000000	73.5001220000000	50.7962990000000	269.635010000000	-38.3597980000000	237485	2.68612150000000	106.101000000000	41	0.0315000010000000	-135.419010000000	12.0050000000000	12.4900000000000	1.01000000000000	1	2	3	1830.67000000000	3706.32000000000	946.440000000000	1518.11000000000	2168.75000000000	24.9098370000000	191.392010000000	0.108470480000000	4.50006100000000
-122.333310000000	72.5001220000000	56.7593000000000	157.485000000000	-36.3745000000000	237436	2.83379750000000	115.528000000000	41	-0.00900000000000000	-44.9332010000000	12.9970000000000	13	0.959999980000000	5	1	3	1704.45000000000	3590.62000000000	1061.67000000000	1395.61000000000	2279.69000000000	22.9019650000000	193.003960000000	0.125561140000000	1.95836490000000
-120.333310000000	72.5001220000000	51.0741010000000	154.860990000000	-36.0629000000000	240636	2.68612150000000	118.346000000000	41	0.00670000000000000	-15.1406000000000	12.0050000000000	12.4900000000000	0.959999980000000	5	1	3	1750.37000000000	3595.52000000000	1007.29000000000	1443.59000000000	2280.06000000000	24.1350370000000	201.246510000000	0.0880684950000000	2.38356320000000
-97.3333130000000	72.5001220000000	55.6110990000000	81.6350020000000	-34.8385010000000	229468	2.56084490000000	124.819000000000	36.8800010000000	0.0200000000000000	-125.398000000000	13.0030000000000	12	0.959999980000000	5	2	3	2432.06000000000	3897.18000000000	291.250000000000	2017.22000000000	2101.65000000000	31.9765540000000	189.150500000000	0.0605870790000000	1.51653440000000
-117.333310000000	72.5001220000000	52	129.351000000000	-35.7579000000000	271269	2.80225470000000	114.840000000000	41	0.00610000000000000	-63.2990000000000	12.0030000000000	12.5000000000000	0.959999980000000	5	1	3	1824.46000000000	3609.10000000000	921.770000000000	1516.55000000000	2279.97000000000	26.1629510000000	200.562140000000	0.0520045460000000	1.50034180000000
-124.333310000000	72.5001220000000	66.7469030000000	124.147000000000	-36.4029010000000	227800	2.83379750000000	112.697000000000	34	-0.0350000000000000	-128.955000000000	9.99600000000000	10	0.959999980000000	5	2	3	1661.59000000000	3589.04000000000	1116.17000000000	1350.78000000000	2278.98000000000	21.7830210000000	180.017400000000	0.140637470000000	1.77511290000000
