-110.333310000000	46.5001220000000	65.9440000000000
-117.333310000000	46.5001220000000	70.6736980000000
-105.333310000000	46.5001220000000	63.3124010000000
-103.333310000000	46.5001220000000	61.9361990000000
-106.333310000000	46.5001220000000	63.9129980000000
-109.333310000000	46.5001220000000	63.1290020000000
-102.333310000000	46.5001220000000	61.0927010000000
-104.333310000000	46.5001220000000	63.0229000000000
-108.333310000000	46.5001220000000	63.8730010000000
-107.333310000000	46.5001220000000	63.6955990000000
-113.333310000000	46.5001220000000	77.4998020000000
-114.333310000000	46.5001220000000	79.6185990000000
-116.333310000000	46.5001220000000	73.6063000000000
-112.333310000000	46.5001220000000	74.3988040000000
-116.333310000000	45.5001220000000	76.2061010000000
-109.333310000000	45.5001220000000	66.8470000000000
-110.333310000000	45.5001220000000	70.2555010000000
-113.333310000000	45.5001220000000	75.4711000000000
-104.333310000000	45.5001220000000	60.3884010000000
-108.333310000000	45.5001220000000	65.4934010000000
-105.333310000000	45.5001220000000	61.1497990000000
-107.333310000000	45.5001220000000	63.0974010000000
-103.333310000000	45.5001220000000	58.5628010000000
-106.333310000000	45.5001220000000	62.5284000000000
-102.333310000000	45.5001220000000	59.2440000000000
-117.333310000000	45.5001220000000	73.4390030000000
-112.333310000000	45.5001220000000	73.4450990000000
-103.333310000000	44.5001220000000	56.9569020000000
-104.333310000000	44.5001220000000	59.1841010000000
-102.333310000000	44.5001220000000	58.9870000000000
-109.333310000000	44.5001220000000	70.8842010000000
-112.333310000000	44.5001220000000	72.3272020000000
-105.333310000000	44.5001220000000	59.8019980000000
-117.333310000000	44.5001220000000	82.5160980000000
-115.333310000000	44.5001220000000	86.3647000000000
-113.333310000000	44.5001220000000	74.7023010000000
-114.333310000000	44.5001220000000	82.3683010000000
-116.333310000000	44.5001220000000	85.5914990000000
-111.333310000000	44.5001220000000	72.0297010000000
-110.333310000000	44.5001220000000	74.9760970000000
-111.333310000000	43.5001220000000	74.0310970000000
-103.333310000000	43.5001220000000	59.3800010000000
-108.333310000000	43.5001220000000	65.4474030000000
-102.333310000000	43.5001220000000	63.3778990000000
-109.333310000000	43.5001220000000	70.5481030000000
-116.333310000000	43.5001220000000	95.4106980000000
-113.333310000000	43.5001220000000	76.7549970000000
-112.333310000000	43.5001220000000	74.5260010000000
-104.333310000000	43.5001220000000	59.7380980000000
-105.333310000000	43.5001220000000	58.3773000000000
-106.333310000000	43.5001220000000	58.2794000000000
-115.333310000000	43.5001220000000	92.8110960000000
-114.333310000000	43.5001220000000	85.9850010000000
-117.333310000000	43.5001220000000	92.5858000000000
-116.333310000000	42.5001220000000	101.362000000000
-109.333310000000	42.5001220000000	67.1793980000000
-102.333310000000	42.5001220000000	69.0588000000000
-117.333310000000	42.5001220000000	99.0501020000000
-114.333310000000	42.5001220000000	91.4526980000000
-112.333310000000	42.5001220000000	82.9618990000000
-105.333310000000	42.5001220000000	62.8386000000000
-103.333310000000	42.5001220000000	66.7894970000000
-113.333310000000	42.5001220000000	84.7499010000000
-107.333310000000	42.5001220000000	60.8115010000000
-106.333310000000	42.5001220000000	61.2405010000000
-115.333310000000	42.5001220000000	97.3937000000000
-107.333310000000	41.5001220000000	66.4506000000000
-103.333310000000	41.5001220000000	70.3308030000000
-109.333310000000	41.5001220000000	64.1946030000000
-111.333310000000	41.5001220000000	79.8019030000000
-117.333310000000	41.5001220000000	99.0020980000000
-112.333310000000	41.5001220000000	88.4232030000000
-116.333310000000	41.5001220000000	99.1408000000000
-105.333310000000	41.5001220000000	69.7647020000000
-106.333310000000	41.5001220000000	69.0884020000000
-113.333310000000	41.5001220000000	90.8113020000000
-102.333310000000	41.5001220000000	70.0826040000000
-115.333310000000	41.5001220000000	95.8740000000000
-114.333310000000	41.5001220000000	93.2591020000000
-114.333310000000	40.5001220000000	91.2034000000000
